ProbeID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol	Name
TC2000009504.hg.1	0.6663408575356136	6.695851259141806	5.803243914825075	1.4826085988992956e-5	0.015900977223194945	3.1352443253174362	 ZNF217 	 zinc finger protein 217 
TC0600011957.hg.1	-0.6338476434121791	6.986637647388373	-5.647569675436131	2.0648838265748807e-5	0.021091313371443425	2.844200241955062	 ADGRF1 	 adhesion G protein-coupled receptor F1 
TC0900010311.hg.1	0.3188794177135341	5.270655730959973	5.605025381534273	2.2616888392914522e-5	0.021553406577264317	2.764033552072312	 FAM27E3 	 family with sequence similarity 27, member E3 
TC1100009284.hg.1	-0.35621797573276004	5.305920826864204	-5.5949426878837105	2.3110878847416283e-5	0.021553406577264317	2.7449958232349525	 POU2F3 	 POU class 2 homeobox 3 
TC1700006999.hg.1	-0.338730846491369	5.2073044745171	-5.540240473415826	2.5990559685492183e-5	0.02322906271890864	2.6414526813732744	 ADORA2B 	 adenosine A2b receptor 
TC0600007847.hg.1	-0.461252631612158	5.656054676471048	-5.518538486565465	2.723266733661067e-5	0.023365628574811954	2.6002549197752947	 CDKN1A 	 cyclin-dependent kinase inhibitor 1A (p21, Cip1) 
TC0700010749.hg.1	0.4597945235548009	5.007013287282319	5.495983844964808	2.8588156785651317e-5	0.023585229348162335	2.5573674869378573	 KIAA0895 	 KIAA0895 
TC0600007274.hg.1	0.7081218633525199	6.879040343809141	5.462731503604132	3.071382011150597e-5	0.024400423755251966	2.4940074285409226	 HIST1H2BD 	 histone cluster 1, H2bd 
TC1600008585.hg.1	-0.3744455081629705	6.283244553861782	-5.4291774951873695	3.302318679926561e-5	0.02455192236556968	2.42991571906406	 CMIP 	 c-Maf inducing protein 
TC0100018482.hg.1	-0.5796123495319796	7.662761850715599	-5.399864004502394	3.5185987052676826e-5	0.02455192236556968	2.3737962346480357	 HIST2H2AA4 	 histone cluster 2, H2aa4 
TC0200014029.hg.1	0.3206790026665339	4.626725731419332	5.3862471394133316	3.623946855392431e-5	0.02455192236556968	2.3476871661577396	 C2orf76 	 chromosome 2 open reading frame 76 
TC0400011192.hg.1	-0.40262240999966303	5.669353168570358	-5.382701932379848	3.651900644157256e-5	0.02455192236556968	2.340885407451082	 PLAC8 	 placenta specific 8 
TC1700010222.hg.1	0.30891285342467967	5.4491209074563765	5.35704130527503	3.860924849951934e-5	0.02455192236556968	2.291602553363105	 PHF12 	 PHD finger protein 12 
TC0600007270.hg.1	1.361475121664379	5.641499535439681	5.346061328816108	3.954067232502827e-5	0.02455192236556968	2.2704876113984094	 HIST1H2AC 	 histone cluster 1, H2ac 
TC0600013186.hg.1	-0.4127254514412897	6.58373886745012	-5.337930336658487	4.0245208906863066e-5	0.02455192236556968	2.2548409320968412	 CTGF 	 connective tissue growth factor 
TC1000011203.hg.1	-0.29634766342177143	7.663562423758193	-5.336618151415633	4.036010517298718e-5	0.02455192236556968	2.2523150287542526	 ANXA11 	 annexin A11 
TC1700007757.hg.1	0.5516306906110191	7.718954695153038	5.327073289102457	4.120602355060645e-5	0.02455192236556968	2.233934621099526	 GRB7 	 growth factor receptor bound protein 7 
TC1600011186.hg.1	-0.5753014413034032	7.004299886946775	-5.282556433318915	4.539746777531733e-5	0.026318261723798825	2.1480492118341514	 SLC7A5 	 solute carrier family 7 (amino acid transporter light chain, L system), member 5 
TC0200016559.hg.1	0.3360437337885118	4.229491020642266	5.228509711682443	5.107767143923265e-5	0.02883200137819843	2.0434290859102804	 BBS5 	 Bardet-Biedl syndrome 5 
TC0800011887.hg.1	-0.37455704327907247	5.70915157119079	-5.214794318352463	5.263140305839787e-5	0.028947271682118827	2.0168197787688174	 ST3GAL1 	 ST3 beta-galactoside alpha-2,3-sialyltransferase 1 
TC0100016963.hg.1	0.5009520216558876	6.307751416240351	5.149062018753307	6.0775828271917984e-05	0.032591037910816016	1.888961919533152	 KDM5B 	 lysine (K)-specific demethylase 5B 
TC1500007107.hg.1	-0.294879867446957	5.891292781772925	-5.132321694702683	6.304847987122991e-5	0.0329851193472654	1.8563137891274417	 SORD 	 sorbitol dehydrogenase 
TC0100008033.hg.1	0.30618680004901555	4.2499553747243795	5.074956889573354	7.151556336609726e-5	0.0365240198619711	1.744178102188501	 ERMAP 	 erythroblast membrane-associated protein (Scianna blood group) 
TC0400008053.hg.1	0.28725222634843495	6.1554479585571915	5.0557681657326015	7.459976880809117e-5	0.03673167159429547	1.7065802946466482	 AFF1 	 AF4
TC1600009362.hg.1	-0.30385950169744336	7.203941523800221	-5.051240828268019	7.534701865496506e-5	0.03673167159429547	1.697703223947137	 EMP2 	 epithelial membrane protein 2 
TC1700010675.hg.1	-0.3816818713325215	8.088557659122152	-5.031700450982105	7.866079309454087e-5	0.03749497804173115	1.6593614675148958	 KRT13 	 keratin 13, type I 
TC0200015009.hg.1	0.3693908692914861	6.051947850572414	5.009379026861158	8.262851904024605e-5	0.03773540216202731	1.6155085206687634	 ATF2 	 activating transcription factor 2 
TC0900008684.hg.1	0.657412746979648	4.907836598047702	5.009076727112278	8.268363177693629e-5	0.03773540216202731	1.6149142248158919	 GPR21 	 G protein-coupled receptor 21 
TC0100009877.hg.1	-0.3867503539413448	6.837203437676486	-4.98429772515464	8.733091429470301e-5	0.039026002325445404	1.566165322185718	 HIST2H3A 	 histone cluster 2, H3a 
TC1200009724.hg.1	-0.5210285442540519	6.105169257092184	-4.905843711434169	1.0387671584097334e-4	0.04547256234263016	1.41136654967731	 SCNN1A 	 sodium channel, non voltage gated 1 alpha subunit 
TC0100011022.hg.1	0.3298452969245087	6.207001743169987	4.887086513968751	1.0828497954824377e-4	0.04603205831990138	1.374257235918253	 RGS2 	 regulator of G-protein signaling 2 
TC1700011892.hg.1	-0.29870110820084284	6.399578951109443	-4.882272064855592	1.0944685194941586e-4	0.04603205831990138	1.3647262783724212	 TK1 	 thymidine kinase 1, soluble 
TC0600007273.hg.1	-0.3692668796113621	8.33378800157739	-4.860177686006134	1.1494375556598926e-4	0.046444853007017076	1.3209557277644306	 HIST1H1E 	 histone cluster 1, H1e 
TC0300012935.hg.1	0.32290773837704667	4.703890337754732	4.85508643425459	1.162497433079632e-4	0.046444853007017076	1.310862371517727	 SHOX2 	 short stature homeobox 2 
TC0100018568.hg.1	0.46564509916253233	5.083723414122733	4.848050997795647	1.1807932330249649e-4	0.046444853007017076	1.2969102747274492	 ARID4B 	 AT rich interactive domain 4B (RBP1-like) 
TC1700007319.hg.1	0.5556846921940511	5.583823869210134	4.8418493509748295	1.197163479532815e-4	0.046444853007017076	1.2846074534570286	 WSB1 	 WD repeat and SOCS box containing 1 
TC1700009376.hg.1	-0.2704657331571575	6.145547888508396	-4.832472193077457	1.222355448996786e-4	0.046444853007017076	1.265997576751852	 MYO1C 	 myosin IC 
TC0700008747.hg.1	0.49598174950897933	5.681395439408728	4.828131424791836	1.2341988910955586e-4	0.046444853007017076	1.257379869104299	 HBP1 	 HMG-box transcription factor 1 
TC2200009270.hg.1	-0.36485549794067357	5.621843400934169	-4.793279705279518	1.3336184646525626e-4	0.049320889770340465	1.1881202097149455	 APOBEC3B 	 apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B 
TC1100013109.hg.1	-0.3366410487826102	5.77361805848223	-4.770372486493191	1.4033618748925063e-4	0.051020529180414	1.142532019679452	 GRAMD1B 	 GRAM domain containing 1B 
TC0X00008080.hg.1	-0.4655750926939992	6.260822176843943	-4.728658256946382	1.5400292724492015e-4	0.053173511989841576	1.0593859236482883	 VSIG1 	 V-set and immunoglobulin domain containing 1 
TC0100014964.hg.1	-0.27765076024203095	5.383694504182061	-4.717697582539239	1.578131573148671e-4	0.053173511989841576	1.0375116156829298	 DNTTIP2 	 deoxynucleotidyltransferase, terminal, interacting protein 2 
TC2200006827.hg.1	-0.4474879056706899	4.726057303606911	-4.7142947850219965	1.590154229198515e-4	0.053173511989841576	1.0307183653354404	 GNAZ 	 guanine nucleotide binding protein (G protein), alpha z polypeptide 
TC1200009959.hg.1	0.2837391356752391	5.348219884169172	4.710983039086144	1.6019444575372452e-4	0.053173511989841576	1.0241058655753053	 LRP6 	 LDL receptor related protein 6 
TC0700011809.hg.1	-0.2762653891555163	6.017150396548322	-4.71097118799971	1.6019868078223802e-4	0.053173511989841576	1.0240822009308328	 TFPI2 	 tissue factor pathway inhibitor 2 
TC1700011319.hg.1	0.30681771048354545	5.202297153952758	4.7083675667552995	1.6113185451467144e-4	0.053173511989841576	1.0188828914339938	 APPBP2 	 amyloid beta precursor protein (cytoplasmic tail) binding protein 2 
TC1300009165.hg.1	-0.38852147739394516	4.7381784310629405	-4.697020543829357	1.6526363627008335e-4	0.05371068178777709	0.9962162030620023	 PCDH9 	 protocadherin 9 
TC1100010207.hg.1	0.47538816250859584	5.104839136571354	4.667012375336443	1.7671628648417917e-4	0.0560157866591056	0.9362164489180316	 SOX6 	 SRY box 6 
TC0300007748.hg.1	0.4394649182932921	5.878311704011947	4.653983016613065	1.8193658342828398e-4	0.0560157866591056	0.9101401872245996	 MITF 	 microphthalmia-associated transcription factor 
TC0X00010799.hg.1	-0.3925258348872098	5.712457467289679	-4.653754302015626	1.8202960304387092e-4	0.0560157866591056	0.9096823182284561	 ELF4 	 E74-like factor 4 (ets domain transcription factor) 
TC0100011205.hg.1	0.5255335401977281	5.629635915170904	4.649582840986178	1.8373464857109867e-4	0.0560157866591056	0.9013305816071346	 ELF3 	 E74-like factor 3 (ets domain transcription factor, epithelial-specific ) 
TC1900009133.hg.1	-0.2642093293972937	6.340332149902997	-4.645513499673055	1.8541355957093228e-4	0.0560157866591056	0.8931818554602424	 POLR2E 	 polymerase (RNA) II (DNA directed) polypeptide E, 25kDa 
TC0400008628.hg.1	0.42391764096845364	5.438860650262996	4.605631791504047	2.027141279931929e-4	0.06039191729797205	0.8132457902878238	 SPRY1 	 sprouty RTK signaling antagonist 1 
TC0500007396.hg.1	-0.2959928166575238	5.3895354997287095	-4.59314740331934	2.0845935225223566e-4	0.061252782271376094	0.788195863061584	 SNX18 	 sorting nexin 18 
TC1100011930.hg.1	0.3419013655561179	6.667314943997534	4.5771120501843505	2.160814787569626e-4	0.06263442863968713	0.7560024573322552	 CHORDC1 	 cysteine and histidine rich domain containing 1 
TC0300007044.hg.1	0.2883014696629894	5.9661970285125445	4.559165411658695	2.249475114717877e-4	0.06433498828093127	0.7199476855092488	 GOLGA4 	 golgin A4 
TC2000007430.hg.1	-0.2333808379124489	6.439114589324966	-4.5357584093096035	2.3706722562538595e-4	0.06680496943128066	0.6728855925871695	 SRSF6 	 serine
TC1900010016.hg.1	-0.25294766819923253	6.283951354413062	-4.523878013607319	2.434694809621855e-4	0.06680496943128066	0.6489830277167741	 ISYNA1 	 inositol-3-phosphate synthase 1 
TC0400008041.hg.1	0.24931725886087608	5.349879243282547	4.513614374271122	2.491412285962884e-4	0.06680496943128066	0.6283248467943805	 PTPN13 	 protein tyrosine phosphatase, non-receptor type 13 (APO-1
TC1600011292.hg.1	-0.2095068433364666	5.539359241531203	-4.511063362605505	2.505715602953138e-4	0.06680496943128066	0.6231890901390722	 FANCA 	 Fanconi anemia complementation group A 
TC0400008879.hg.1	0.2914478840602661	5.340468333099639	4.5086710184996095	2.519204773496923e-4	0.06680496943128066	0.6183723364833487	 GAB1 	 GRB2-associated binding protein 1 
TC0600011232.hg.1	-0.25215900735326224	8.274936215534419	-4.503659565905631	2.547700362709352e-4	0.06680496943128066	0.6082809173809105	 HIST1H1B 	 histone cluster 1, H1b 
TC1500010800.hg.1	-0.4030962767366663	6.905143224533055	-4.5025855464454345	2.553849647256417e-4	0.06680496943128066	0.6061179593009163	 ALDH1A3 	 aldehyde dehydrogenase 1 family, member A3 
TC1700008995.hg.1	-0.39088581738902917	6.435114069498097	-4.4938015035087195	2.6047094979739487e-4	0.06731448039944724	0.58842475344309	 SEPT9 	 septin 9 
TC1900011827.hg.1	0.3042764784225568	5.393604603721381	4.4834276116657685	2.666095977248379e-4	0.06800285000812997	0.5675221554815559	 ZNF8 	 zinc finger protein 8 
TC2000008230.hg.1	-0.2226082992469274	5.551827194920389	-4.4737011235586595	2.724980206023933e-4	0.06800285000812997	0.547917190481372	 C20orf27 	 chromosome 20 open reading frame 27 
TC0100016351.hg.1	0.4145284579307291	5.105386227358057	4.47207612774176	2.734945389013502e-4	0.06800285000812997	0.5446411682058576	 SLC19A2 	 solute carrier family 19 (thiamine transporter), member 2 
TC2000007231.hg.1	0.2317973642022233	6.0075341910592135	4.468314078655338	2.7581575527772995e-4	0.06800285000812997	0.5370561105426175	 PHF20 	 PHD finger protein 20 
TC0800012206.hg.1	-0.2013384937218295	6.553569208825568	-4.46147361201116	2.800875425035006e-4	0.06827133848522828	0.5232618619195604	 DGAT1 	 diacylglycerol O-acyltransferase 1 
TC0200007998.hg.1	0.26818143917599035	4.974417848895745	4.447841059671556	2.8880144975203774e-4	0.06905525628514526	0.49576152758796255	 ZNF638 	 zinc finger protein 638 
TC0900008337.hg.1	0.25414837129760837	5.287730701387462	4.442989611317905	2.9196817454234204e-4	0.06905525628514526	0.4859719390912902	 ZNF462 	 zinc finger protein 462 
TC0200014160.hg.1	-0.2464057204345966	5.567981666723769	-4.441478486609076	2.9296169333091926e-4	0.06905525628514526	0.48292237090656354	 BIN1 	 bridging integrator 1 
TC0500007831.hg.1	-0.28602645113488806	5.276587782009139	-4.429404996143362	3.010233444725931e-4	0.06993487781357222	0.45855178235693383	 F2R 	 coagulation factor II (thrombin) receptor 
TC0400012763.hg.1	-0.3419480133869821	5.281808437032776	-4.4261803740778625	3.0321415555534806e-4	0.06993487781357222	0.45204122593542095	 S100P 	 S100 calcium binding protein P 
TC1400010071.hg.1	-0.33078597915269736	5.5764182997091485	-4.406354563515987	3.170423641465173e-4	0.0723463692653489	0.41199819748726885	 CLMN 	 calmin (calponin-like, transmembrane) 
TC2200007324.hg.1	-0.3158571276714227	5.716272282199229	-4.383513122778134	3.337657494436702e-4	0.07424965940428484	0.36583439076292645	 MICALL1 	 MICAL-like 1 
TC0400012452.hg.1	0.2938487381250551	4.963044055114505	4.382946779548212	3.3419152699293075e-4	0.07424965940428484	0.36468938273470464	 FBXO8 	 F-box protein 8 
TC0300009139.hg.1	-0.29970782594938644	8.193532990479415	-4.38085658414073	3.357676905461832e-4	0.07424965940428484	0.3604633531237402	 TM4SF4 	 transmembrane 4 L six family member 4 
TC0200015211.hg.1	0.28601890141816694	5.793838502132187	4.363597903230485	3.490721754003802e-4	0.07611206715588816	0.3255594303584308	 SLC40A1 	 solute carrier family 40 (iron-regulated transporter), member 1 
TC0900011613.hg.1	-0.3413269032764747	5.523484442040848	-4.359640044408285	3.5219749882088065e-4	0.07611206715588816	0.3175526563916762	 FAM102A 	 family with sequence similarity 102, member A 
TC0400007784.hg.1	0.2052175366053	3.9863998277827992	4.354690384153636	3.5614576967195067e-4	0.07611206715588816	0.3075382193098646	 AMBN 	 ameloblastin 
TC1700009528.hg.1	-0.26674865595326763	6.089401418842094	-4.3519100510603055	3.5838316003471816e-4	0.07611206715588816	0.3019122887697181	 CXCL16 	 chemokine (C-X-C motif) ligand 16 
TC1400009353.hg.1	0.42809517916271644	4.984103664591778	4.345925727932218	3.6324710018756807e-4	0.07638872842179739	0.2898017164897402	 SIX4 	 SIX homeobox 4 
TC1200011936.hg.1	0.24423552101213117	6.37556826049096	4.335624766105	3.717760373762922e-4	0.07742326215263562	0.26895090774729624	 ATXN2 	 ataxin 2 
TC1300009348.hg.1	-0.23573551957610764	4.675910471840029	-4.319380535584012	3.8563823962082833e-4	0.07953788692179584	0.23605845163000527	 SPRY2 	 sprouty RTK signaling antagonist 2 
TC1400010331.hg.1	-0.230754590772113	5.129097151488506	-4.314690622568014	3.8973657273695406e-4	0.0796176141448349	0.22655942561396358	 XRCC3 	 X-ray repair complementing defective repair in Chinese hamster cells 3 
TC0X00008125.hg.1	0.3318204588521802	3.9794912340825292	4.300711107730445	4.022151492712854e-4	0.08139165048933088	0.19823845871294044	 PAK3 	 p21 protein (Cdc42
TC2000006833.hg.1	0.29190489852844703	5.5993251422000725	4.293308162023406	4.0898560048663427e-4	0.0819882348639094	0.18323696122976152	 SEC23B 	 Sec23 homolog B, COPII coat complex component 
TC0600007378.hg.1	-0.27870036104558277	8.400706758896959	-4.272264120711409	4.2886568322518596e-4	0.08517748986278	0.14057844460290436	 HIST1H4J 	 histone cluster 1, H4j 
TC0500007808.hg.1	0.24639574054303473	5.626650100367223	4.253053525532763	4.478628852102001e-4	0.08808134546082728	0.10161866984838053	 POLK 	 polymerase (DNA directed) kappa 
TC0100007283.hg.1	0.34193186256250674	5.091102876170909	4.246810209867844	4.5421758304571883e-4	0.08808134546082728	0.0889534847116682	 ZBTB40 	 zinc finger and BTB domain containing 40 
TC0100007765.hg.1	0.2974750582501174	5.862851754638127	4.245263798911873	4.558055639231621e-4	0.08808134546082728	0.08581617674420006	 ZMYM4 	 zinc finger, MYM-type 4 
TC0100007980.hg.1	-0.23099753886236485	5.738491963973183	-4.2319045163080755	4.6975882006143886e-4	0.08878752525352036	0.058709091246720746	 CTPS1 	 CTP synthase 1 
TC0900006481.hg.1	0.2927951452216915	4.397477913759434	4.225320687625268	4.767927737036381e-4	0.08878752525352036	0.04534724294808523	 VLDLR 	 very low density lipoprotein receptor 
TC0200015601.hg.1	0.2818532138302201	5.857058655024543	4.225234990162077	0.00047688502573929044	0.08878752525352036	0.04517330877394432	 KANSL1L 	 KAT8 regulatory NSL complex subunit 1 like 
TC0700008190.hg.1	0.40675435438396357	4.115880092658165	4.222651645141974	4.7967440803619037e-4	0.08878752525352036	0.03992993478769424	 CD36 	 CD36 molecule (thrombospondin receptor) 
TC0700013500.hg.1	-0.2636377458777839	5.905095234944088	-4.222206867609615	4.8015631372533155e-4	0.08878752525352036	0.03902714999830792	 ADAP1 	 ArfGAP with dual PH domains 1 
TC0700012684.hg.1	-0.23183506014976202	6.192020137434515	-4.205524229564323	4.985878248112827e-4	0.09070531460505553	0.005160054833488914	 AKR1B1 	 aldo-keto reductase family 1, member B1 (aldose reductase) 
TSUnmapped00000271.hg.1	0.26614417565241755	3.8748332210841165	4.20429027186431	4.999790926354386e-4	0.09070531460505553	0.0026545968107720697	 OR10A3 	 olfactory receptor, family 10, subfamily A, member 3 
TC1500008029.hg.1	-0.2418451774092764	5.268323272758898	-4.200018368504701	5.048258351057862e-4	0.09070531460505553	-0.006019621531684116	 FAH 	 fumarylacetoacetate hydrolase (fumarylacetoacetase) 
TC1600009954.hg.1	-0.3052064440721624	6.420397305769679	-4.197680295147409	5.074985132041447e-4	0.09070531460505553	-0.010767431452915588	 MAPK3 	 mitogen-activated protein kinase 3 
TC0500007666.hg.1	-0.30037154364200513	4.978183150429029	-4.194054826875064	5.116710054644158e-4	0.09070531460505553	-0.01812988743224775	 CENPH 	 centromere protein H 
TC2000008852.hg.1	0.3736556486037033	5.7765505476012144	4.1706515778160025	5.394484046239253e-4	0.09410419110549292	-0.06566748206846285	 NOL4L 	 nucleolar protein 4-like 
TC1900006507.hg.1	-0.28396384972505584	6.379030184962666	-4.170512083139884	5.396184385070224e-4	0.09410419110549292	-0.06595088539349891	 CNN2 	 calponin 2 
TC0100007693.hg.1	0.32088349198446375	5.197306026378311	4.150983258719658	5.639623715320818e-4	0.09697801109235539	-0.10563269933228625	 S100PBP 	 S100P binding protein 
TC1900010538.hg.1	0.23881303772310117	5.0132086664879925	4.146778687047592	5.693464067795418e-4	0.09697801109235539	-0.11417779021687213	 ZNF790 	 zinc finger protein 790 
TC0500012179.hg.1	-0.24110892650316323	6.441608812218158	-4.146534213587429	5.696610441788708e-4	0.09697801109235539	-0.114674658238207	 ETF1 	 eukaryotic translation termination factor 1 
TC1200012859.hg.1	-0.2557976953403528	6.890294368960498	-4.136663702768592	5.825114107073247e-4	0.09838480125726073	-0.13473697150825004	 RHOF 	 ras homolog family member F (in filopodia) 
TC1400009421.hg.1	-0.3491452227611107	6.930390581172306	-4.121694521859831	6.025577154721855e-4	0.10097549216311233	-0.16516789615352145	 GPX2 	 glutathione peroxidase 2 
TC1200012663.hg.1	0.33060257679768457	5.9741798567695925	4.11413783881339	6.129391718033137e-4	0.10191895531148124	-0.18053222133248958	 RAB3IP 	 RAB3A interacting protein 
TC1700010497.hg.1	0.2640352469507522	6.274179252129852	4.107131216806756	6.22725384596374e-4	0.10274968845840171	-0.19477947077276347	 SYNRG 	 synergin, gamma 
TC1200011330.hg.1	-0.3089354374810289	5.603015875437763	-4.0995631030556785	6.334721812663688e-4	0.10331283253138838	-0.21016982120501737	 E2F7 	 E2F transcription factor 7 
TC0200013750.hg.1	-0.3569789315246378	5.929139284893504	-4.094465653214984	6.408153658897316e-4	0.10331283253138838	-0.22053665353035878	 FHL2 	 four and a half LIM domains 2 
TC0800007416.hg.1	-0.33736596716142914	5.3551335091831245	-4.092463470914453	6.437229503842552e-4	0.10331283253138838	-0.2246087147764051	 GINS4 	 GINS complex subunit 4 (Sld5 homolog) 
TC1100009940.hg.1	0.26652706755438543	4.731430515865848	4.091309906184016	6.454041752543611e-4	0.10331283253138838	-0.2269548894087725	 TRIM5 	 tripartite motif containing 5 
TC0200016039.hg.1	-0.2963372945942434	6.288045855883405	-4.082752777369218	6.580138659347373e-4	0.10418528683672922	-0.24435970848582667	 PDE6D 	 phosphodiesterase 6D, cGMP-specific, rod, delta 
TC1900008560.hg.1	-0.2001629927699341	5.823164710911681	-4.077593135137406	6.657362491276188e-4	0.10418528683672922	-0.25485495448902906	 PTOV1 	 prostate tumor overexpressed 1 
TC0400010418.hg.1	-0.3431944601351541	5.617716429409389	-4.075995999190441	6.681450503748947e-4	0.10418528683672922	-0.25810380678228206	 RELL1 	 RELT-like 1 
TC0100017420.hg.1	0.29192842161720706	5.861770687026409	4.064197790064397	6.862121407031968e-4	0.10418528683672922	-0.2821049964763196	 DUSP10 	 dual specificity phosphatase 10 
TC1500010921.hg.1	-0.23875498710723936	5.611367709079088	-4.060558000170712	6.918842276733542e-4	0.10418528683672922	-0.2895099892367705	 MRPL46 	 mitochondrial ribosomal protein L46 
TC1900010856.hg.1	-0.3183179746170991	5.0921291853729	-4.060495170370307	6.919825506743758e-4	0.10418528683672922	-0.2896378158568069	 PLAUR 	 plasminogen activator, urokinase receptor 
TC2000008279.hg.1	-0.2925160781249077	6.089292435436745	-4.058767060819295	6.946923884003427e-4	0.10418528683672922	-0.2931536661886476	 PCNA 	 proliferating cell nuclear antigen 
TC0600012597.hg.1	0.28215834529261075	5.125842093154215	4.058455704291579	6.951817551247882e-4	0.10418528683672922	-0.29378712886130653	 EPHA7 	 EPH receptor A7 
TC0500010515.hg.1	-0.22654369825951343	5.8638626034911265	-4.053501612974354	7.030149080126249e-4	0.10418528683672922	-0.30386658410024925	 NUP155 	 nucleoporin 155kDa 
TC0800006916.hg.1	-0.3836980427748495	4.558718246351951	-4.052967490501516	7.038647040588255e-4	0.10418528683672922	-0.3049533203808208	 SH2D4A 	 Transcript Identified by AceView, Entrez Gene ID(s) 63898 
TC0400011616.hg.1	0.22348471358668565	4.3047175874511545	4.050451402744152	7.078817119820295e-4	0.10418528683672922	-0.3100726687022073	 TIFA 	 TRAF-interacting protein with forkhead-associated domain 
TC2200009340.hg.1	-0.26472004818005423	4.987726389993315	-4.048513153165631	7.109918555889554e-4	0.10418528683672922	-0.31401639376490653	 RNF215 	 ring finger protein 215 
TC0100013713.hg.1	-0.2775344050616908	5.323644071362588	-4.046648355898776	7.139970706293332e-4	0.10418528683672922	-0.3178107254834277	 STK40 	 serine
TC0700008690.hg.1	0.5289471011399103	5.593670985031485	4.043638507283515	7.188744894479421e-4	0.10418822836931323	-0.32393503026987425	 KMT2E 	 lysine (K)-specific methyltransferase 2E 
TC0600009862.hg.1	-0.6155819699833267	6.164268631155341	-4.037380960037843	7.291219583399648e-4	0.10496420138518286	-0.3366680631719019	 AKAP12 	 A kinase (PRKA) anchor protein 12 
