ProbeID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol	Name
TC1100010992.hg.1	0.5321646350693994	5.43784048602638	5.170201467581911	5.802494543149937e-5	0.04164674017427516	1.933803605334501	 TCN1 	 transcobalamin I (vitamin B12 binding protein, R binder family) 
TC1900009430.hg.1	-0.4241498968679584	4.346570787695014	-5.168456004616114	5.824718905493029e-5	0.04164674017427516	1.930398696084028	 SLC25A41 	 solute carrier family 25, member 41 
TC1700007296.hg.1	-1.002667714609246	7.310251900300278	-5.1305413175160375	6.329523095498633e-5	0.04293835356993125	1.856344871330128	 MTRNR2L1 	 MT-RNR2-like 1 
TC0700013396.hg.1	0.5351179842045208	4.8512073526350505	5.108959346771324	6.6365963442248675e-05	0.04293835356993125	1.814113084008909	 CLDN12 	 claudin 12 
TC0900012039.hg.1	-0.6602298116405181	5.981431688860839	-5.104275329818318	6.705225232952194e-5	0.04293835356993125	1.8049399152151056	 ANAPC2 	 anaphase promoting complex subunit 2 
TC0100018091.hg.1	-0.2801196625752635	5.839156897056945	-5.081642864875906	7.047173975538096e-5	0.04293835356993125	1.760579452987625	 ZNF124 	 zinc finger protein 124 
TC2000006533.hg.1	-0.32958078201166274	4.67587951387237	-5.069794626889037	7.233228124047772e-5	0.04293835356993125	1.7373321303468972	 GNRH2 	 gonadotropin releasing hormone 2 
TC0500012879.hg.1	-0.6341154844057687	6.098164709921864	-5.057868650216591	7.425564834629583e-5	0.04293835356993125	1.7139155245942916	 BOD1 	 biorientation of chromosomes in cell division 1 
TC1700007638.hg.1	-0.41993351563755155	6.629091606533404	-5.050543611262683	7.546277260452359e-5	0.04293835356993125	1.6995245563643788	 GGNBP2 	 gametogenetin binding protein 2 
TC0500011418.hg.1	0.38571479985222684	4.500457680960343	5.046916153446986	7.606794571829311e-5	0.04293835356993125	1.6923956311018173	 MEF2C 	 myocyte enhancer factor 2C 
TC0100018355.hg.1	0.43098345928099646	4.734179206359947	5.032011608371734	7.860687771704095e-5	0.04323378274437252	1.6630881315729233	 RHOU 	 ras homolog family member U 
TC1200012628.hg.1	0.41709067813906753	7.944365556839316	5.006769654701427	8.310547349996959e-5	0.04456531016435869	1.613395201856271	 TMBIM6 	 transmembrane BAX inhibitor motif containing 6 
TC0800007466.hg.1	-0.3903473806473605	4.088761282013316	-4.974914955315084	8.915935915530014e-5	0.046345956721621055	1.5505804737136595	 POTEA 	 POTE ankyrin domain family, member A 
TC1200007051.hg.1	0.2823803503583733	4.908928878670224	4.9669238838380565	9.074732784653073e-5	0.046345956721621055	1.534804882544715	 PYROXD1 	 pyridine nucleotide-disulphide oxidoreductase domain 1 
TC0600014271.hg.1	-0.5597326917517196	5.396373828800392	-4.953860267525443	9.340560195269715e-5	0.046397190556259384	1.5090000361764355	 NOTCH4 	 notch 4 
TC0500011528.hg.1	-0.4139238288111958	4.418118110931995	-4.945379152007039	9.517372421796796e-5	0.046397190556259384	1.4922370167548253	 LIX1 	 limb and CNS expressed 1 
TC1000011885.hg.1	0.27388283588075224	4.66966533498866	4.909168082140918	1.0311469402182676e-4	0.04770490492618959	1.4205772176450653	 DCLRE1A 	 DNA cross-link repair 1A 
TC0X00008097.hg.1	0.37559222894526384	5.335663262287527	4.905076759748997	1.0405333086721233e-4	0.04770490492618959	1.4124718159997025	 NXT2 	 nuclear transport factor 2-like export factor 2 
TC1200007560.hg.1	0.48479535207624513	5.075026179239748	4.903021060434072	1.0452822990820096e-4	0.04770490492618959	1.4083985537319164	 DNAJC22 	 DnaJ (Hsp40) homolog, subfamily C, member 22 
TC1500010890.hg.1	0.3406150837235108	5.608959056293137	4.893230155943371	1.0682053615002197e-4	0.047735427092041066	1.3889922107168662	 HEXA 	 hexosaminidase A (alpha polypeptide) 
TC2200006457.hg.1	-0.4948682635727091	4.134862098945112	-4.875377559350958	1.1113283135847934e-4	0.04806005870882647	1.3535808900709414	 POTEH 	 POTE ankyrin domain family, member H 
TC2200009231.hg.1	0.3756434951456647	6.890345546284398	4.871759613763297	1.1202810887838338e-4	0.04806005870882647	1.3464004813003525	 MIF 	 macrophage migration inhibitory factor (glycosylation-inhibiting factor) 
TC0200011070.hg.1	-0.4492828311995891	5.0179364105698125	-4.833430020041182	1.2197576932493118e-4	0.04859133022965062	1.2702460213662174	 C2orf57 	 chromosome 2 open reading frame 57 
TC1000012121.hg.1	0.32109179727458403	5.32792345339639	4.819313009227725	1.2586197705544011e-4	0.04859133022965062	1.2421601805891482	 OAT 	 ornithine aminotransferase 
TC1000006937.hg.1	-0.3592687365903119	4.014363337948204	-4.804768007137519	1.2999776228038494e-4	0.04859133022965062	1.2132019829552485	 PLXDC2 	 plexin domain containing 2 
TC0900011029.hg.1	0.35596100946912107	5.306378245168533	4.793564068884805	1.3327751852337165e-4	0.04859133022965062	1.1908813505609404	 BAAT 	 bile acid-CoA:amino acid N-acyltransferase 
TC1900008358.hg.1	0.5825035724112277	4.7511655165086	4.79127669243597	1.3395737735825446e-4	0.04859133022965062	1.1863228928164302	 CCDC61 	 coiled-coil domain containing 61 
TSUnmapped00000523.hg.1	-0.3841194405155373	4.889974192843606	-4.786113560811756	1.355049583520373e-4	0.04859133022965062	1.1760315308998317	 RPS25 	 ribosomal protein S25 
TC0100015417.hg.1	0.5679033628653942	4.832128438324993	4.778725912006203	1.3775096104258214e-4	0.04859133022965062	1.1613016577930084	 VTCN1 	 V-set domain containing T cell activation inhibitor 1 
TC0100007634.hg.1	0.4084210015248895	5.451375103541604	4.777929207090699	1.379954249071473e-4	0.04859133022965062	1.1597128304240778	 ZCCHC17 	 zinc finger, CCHC domain containing 17 
TC0300006894.hg.1	0.3670387100650052	4.432665172112801	4.764608476906096	1.4214872801216255e-4	0.04859133022965062	1.1331389229914528	 CMC1 	 C-x(9)-C motif containing 1 
TC1100008181.hg.1	-0.6114945104479642	5.998863641182302	-4.757302539657414	1.4448035914512195e-4	0.04859133022965062	1.1185568795820444	 LRP5 	 LDL receptor related protein 5 
TC1100009789.hg.1	-0.43944901267670566	5.492511170419284	-4.755067931557792	1.4520124568440565e-4	0.04859133022965062	1.114095773057894	 TH 	 tyrosine hydroxylase 
TC1000008776.hg.1	-0.31076795219126757	4.839124071589729	-4.746445344321472	1.4801731317108915e-4	0.04859133022965062	1.0968774599886624	 NEURL1 	 neuralized E3 ubiquitin protein ligase 1 
TC0900007816.hg.1	0.318970636562825	5.066399877993798	4.744069015925665	1.4880310796578793e-4	0.04859133022965062	1.0921309737906162	 CTSL 	 cathepsin L 
TC1900010158.hg.1	-0.5744744880889361	5.599769901047056	-4.732281546282786	1.5276401941338464e-4	0.04859133022965062	1.0685788257257984	 ZNF100 	 zinc finger protein 100 
TC0800009970.hg.1	0.381509106653771	4.9992607746463955	4.729683101267081	1.5365147218595506e-4	0.04859133022965062	1.0633852184863128	 PBK 	 PDZ binding kinase 
TC0600008562.hg.1	-0.3738365586372673	6.01769291699729	-4.728110529247942	1.5419109682463715e-4	0.04859133022965062	1.06024175713062	 SENP6 	 SUMO1
TC1700012110.hg.1	-0.2940459162810088	4.631676462530526	-4.716757513691862	1.5814437408915615e-4	0.04859133022965062	1.0375411043454372	 SECTM1 	 secreted and transmembrane 1 
TC1000012525.hg.1	0.4418212157013244	4.351728943485998	4.716727290757163	1.5815503430983066e-4	0.04859133022965062	1.037480656986964	 ACBD7 	 acyl-CoA binding domain containing 7 
TC0900008380.hg.1	0.3398615858464785	4.822104017809161	4.71363220346044	1.592506033505648e-4	0.04859133022965062	1.03128988749262	 FAM206A 	 family with sequence similarity 206, member A 
TC0800011064.hg.1	0.5202650759130664	4.853352166822248	4.703251415172494	1.6298165764389675e-4	0.04859133022965062	1.0105199451351599	 CALB1 	 calbindin 1 
TC0100018465.hg.1	0.27308596358335036	5.7141860247862475	4.693190980075847	1.6668222720099974e-4	0.04859133022965062	0.9903816729829584	 BCAS2 	 breast carcinoma amplified sequence 2 
TC1300008922.hg.1	0.3329391017848329	5.916003566812372	4.6916404482349865	1.672601014358273e-4	0.04859133022965062	0.9872771194316527	 EBPL 	 emopamil binding protein-like 
TC1600010855.hg.1	0.3609588760827177	6.444369693466389	4.688081203753052	1.6859431242355802e-4	0.04859133022965062	0.9801498074514701	 GLG1 	 golgi glycoprotein 1 
TC1400010703.hg.1	-0.4272605254157986	5.840277146534331	-4.679404053217962	1.7189244606885266e-4	0.04859133022965062	0.9627692776177907	 MTA1 	 metastasis associated 1 
TSUnmapped00000029.hg.1	-0.34964355225203686	5.002821738743183	-4.671178594978696	1.750793226485385e-4	0.04859133022965062	0.9462873609294169	 HMBS 	 hydroxymethylbilane synthase 
TC1100006635.hg.1	-0.6484559675507993	6.067602655388027	-4.668239942356618	1.7623235206607377e-4	0.04859133022965062	0.9403975420893529	 STIM1 	 stromal interaction molecule 1 
TC0900012055.hg.1	-0.5257436269874577	5.797320398811526	-4.664314447387903	1.777846121000518e-4	0.04859133022965062	0.9325286610730332	 EXD3 	 exonuclease 3-5 domain containing 3 
TC1100012229.hg.1	0.4171973539018795	5.035065700766749	4.661850018780551	1.7876620079331024e-4	0.04859133022965062	0.9275878872019891	 KDELC2 	 KDEL (Lys-Asp-Glu-Leu) containing 2 
TC0400007928.hg.1	0.33476672564486637	5.185295404133902	4.650483900876364	1.8336498262607978e-4	0.04859133022965062	0.9047938989567346	 FRAS1 	 Fraser extracellular matrix complex subunit 1 
TC0900008836.hg.1	-0.40647117580972103	4.889585352047519	-4.648726610100233	1.8408662335242396e-4	0.04859133022965062	0.9012687790576059	 FAM102A 	 Memczak2013 ANTISENSE, CDS, coding, INTERNAL, intronic, UTR3 best transcript NM_203305 
TSUnmapped00000208.hg.1	-0.3912346787477837	4.660382109481286	-4.638475029566184	1.8835426978675102e-4	0.04859133022965062	0.8806988940647571	 ZDHHC3 	 zinc finger, DHHC-type containing 3 
TC1700010674.hg.1	-0.8548147977693561	4.458278896061629	-4.625650971266979	1.9383436140057127e-4	0.04859133022965062	0.8549548134999894	 KRT36 	 keratin 36, type I 
TC0800009891.hg.1	0.8309199949874935	5.441554047618409	4.6231445832127225	1.9492415308169873e-4	0.04859133022965062	0.8499216743747464	 STC1 	 stanniocalcin 1 
TC1400010642.hg.1	0.49474061412112613	4.9955303020245925	4.610546775501241	2.0049654351265848e-4	0.04859133022965062	0.8246158315209797	 SERPINA4 	 serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4 
TC0Y00007321.hg.1	-0.2796525205880863	4.419853212515856	-4.60532948988477	2.0285133166250306e-4	0.04859133022965062	0.8141317922855507	 ASMT 	 Homo sapiens acetylserotonin O-methyltransferase (ASMT), transcript variant 2, mRNA. 
TC1100010397.hg.1	0.37574957916975005	5.577300507436372	4.599786023316402	2.0538406010921608e-4	0.04859133022965062	0.8029898699771074	 CCDC34 	 coiled-coil domain containing 34 
TC2200008211.hg.1	-0.2873554610070926	4.961744339543074	-4.59126886385369	2.0933801134411656e-4	0.04859133022965062	0.7858662252071644	 GGT5 	 gamma-glutamyltransferase 5 
TC0X00009262.hg.1	-0.42476692078552625	4.950973982413482	-4.589466031032942	2.1018478810192455e-4	0.04859133022965062	0.7822409048715953	 SUPT20HL2 	 SPT20 homolog, SAGA complex component-like 2 
TC0700012695.hg.1	0.3846645981962463	6.091165980906445	4.588083724738369	2.108363964576558e-4	0.04859133022965062	0.7794610462598115	 C7orf49 	 chromosome 7 open reading frame 49 
TC1900011467.hg.1	-0.504925161611769	5.480250568888917	-4.585904573842068	2.1186778987647325e-4	0.04859133022965062	0.7750784002226601	 IL11 	 interleukin 11 
TC1100007992.hg.1	-0.5108618057267631	5.1855261573512355	-4.571337395179252	2.188949844696343e-4	0.04859133022965062	0.74577164951776	 SAC3D1 	 SAC3 domain containing 1 
TC0X00008687.hg.1	0.32394203337743316	5.6146693865642705	4.56935061283048	2.1987153219936044e-4	0.04859133022965062	0.7417732804841384	 CXorf40A 	 chromosome X open reading frame 40A 
TC1500009403.hg.1	-0.24101601936285044	4.517282050028576	-4.567047507306434	2.210090833114986e-4	0.04859133022965062	0.7371379308009818	 TNFAIP8L3 	 tumor necrosis factor, alpha-induced protein 8-like 3 
TC0400009376.hg.1	0.2910172230935768	4.4303617885770485	4.555030848668216	2.270417604288517e-4	0.04859133022965062	0.7129459187101395	 WDR17 	 WD repeat domain 17 
TSUnmapped00000255.hg.1	0.3546106614564474	4.866155935363746	4.543637869072713	2.3291528812862324e-4	0.04859133022965062	0.6899992890068729	 KIF15 	 kinesin family member 15 
TC1100007866.hg.1	-0.3728198978101862	5.44130481874338	-4.540520359186146	2.345491304021504e-4	0.04859133022965062	0.6837185919660582	 UQCC3 	 ubiquinol-cytochrome c reductase complex assembly factor 3 
TC0200014512.hg.1	-0.41696402603730087	4.859353949320234	-4.534172918566565	2.379116834441409e-4	0.04859133022965062	0.6709284557341055	 ZEB2 	 zinc finger E-box binding homeobox 2 
TC0X00008586.hg.1	-0.4695327980907771	5.092318102161912	-4.516521706263509	2.4752118042861487e-4	0.04859133022965062	0.6353454467851201	 LOC389895 	 chromosome 16 open reading frame 72-like 
TC1400010772.hg.1	-0.2567500218176643	4.37218505880478	-4.516060583839809	2.477774179388492e-4	0.04859133022965062	0.6344155658935886	 DIO2 	 deiodinase, iodothyronine, type II 
TC0700006890.hg.1	-1.1619305493457428	4.693481178694571	-4.515670313842245	2.479944937275053e-4	0.04859133022965062	0.6336285510776225	 IL6 	 interleukin 6 
TC0600012379.hg.1	0.33933255971858195	4.4145402226175845	4.510946971799213	2.5063701751574206e-4	0.04859133022965062	0.6241026286614835	 ELOVL4 	 ELOVL fatty acid elongase 4 
TC1900011440.hg.1	-0.261223990467248	3.908366618900627	-4.5103096472333535	2.509957504117533e-4	0.04859133022965062	0.622817164376805	 NLRP7 	 NLR family, pyrin domain containing 7 
TC1200010250.hg.1	0.2726902411768828	5.656876997939425	4.506321433021966	2.532524365523495e-4	0.04859133022965062	0.6147723938065379	 ERGIC2 	 ERGIC and golgi 2 
TC1200009671.hg.1	-0.3247838994940087	5.320297469247455	-4.498447812908008	2.5776808726225256e-4	0.04859133022965062	0.5988868908849803	 FGF6 	 fibroblast growth factor 6 
TC0X00006799.hg.1	0.23775219823950117	5.458636855179866	4.496459410549732	2.589212955958122e-4	0.04859133022965062	0.594874472684328	 SAT1 	 spermidine
TC1100013189.hg.1	-0.49455804519141744	4.26854152767944	-4.494592654689352	2.6000870242888675e-4	0.04859133022965062	0.5911072720238923	 CFL1 	 cofilin 1 (non-muscle) 
TC0300008242.hg.1	0.27370406408738784	7.233601479501877	4.487987425366713	2.638935507132211e-4	0.04859133022965062	0.5777756435851478	 ALCAM 	 activated leukocyte cell adhesion molecule 
TC0100014040.hg.1	0.33408727646780195	5.345179262845596	4.486755323410284	2.6462467952707787e-4	0.04859133022965062	0.5752884996003846	 PIK3R3 	 phosphoinositide-3-kinase, regulatory subunit 3 (gamma) 
TC0300012495.hg.1	-0.5278119448361707	5.651734355892705	-4.484959800262299	2.656938120760708e-4	0.04859133022965062	0.5716638338603426	 AMOTL2 	 angiomotin like 2 
TC1500010369.hg.1	0.3246952574919033	5.846555918284786	4.4837869201314335	2.6639455374388276e-4	0.04859133022965062	0.5692959916070208	 MFGE8 	 milk fat globule-EGF factor 8 protein 
TC0800008150.hg.1	0.3248652300377119	5.31343602265742	4.482564977393279	2.6712659618465304e-4	0.04859133022965062	0.5668289989912418	 CPNE3 	 copine III 
TC0200016684.hg.1	0.28979791017543216	5.240693965615368	4.480268837432582	2.685076773110722e-4	0.04859133022965062	0.5621930193252203	 TIA1 	 TIA1 cytotoxic granule-associated RNA binding protein 
TC1900007396.hg.1	0.2491693576848491	6.1308179359173325	4.4767844518202	2.7061727007400186e-4	0.04859133022965062	0.5551572397769702	 KXD1 	 KxDL motif containing 1 
TC1800009218.hg.1	-0.49157278056434256	4.762166338165094	-4.47407511755542	2.7226919138361377e-4	0.04859133022965062	0.549685892167556	 ANKRD20A5P 	 ankyrin repeat domain 20 family, member A5, pseudogene 
TC1100009306.hg.1	0.5221259401198126	5.454113580240684	4.464293500580233	2.78318511741388e-4	0.04859133022965062	0.5299283106686383	 SC5D 	 sterol-C5-desaturase 
TC0600008379.hg.1	-0.5018902063196574	7.675871021622628	-4.459460269541748	2.813575456910145e-4	0.04859133022965062	0.5201634363450784	 MTRNR2L9 	 MT-RNR2-like 9 
TC0400008879.hg.1	0.28817594228137233	5.340468333099639	4.458054390692265	2.8224781516310077e-4	0.04859133022965062	0.5173227593576559	 GAB1 	 GRB2-associated binding protein 1 
TC1700010800.hg.1	-0.4745168440334482	4.80077783596823	-4.457913529983214	2.8233717168347784e-4	0.04859133022965062	0.5170381331362774	 MPP3 	 membrane protein, palmitoylated 3 
TC0100007838.hg.1	-0.5663387392009823	5.104487896891957	-4.455643661198948	2.837810373451881e-4	0.04859133022965062	0.5124514047288038	 DNALI1 	 dynein, axonemal, light intermediate chain 1 
TC1900009792.hg.1	-0.3861403872075473	4.622377582131937	-4.437251542109546	2.957589647683648e-4	0.04859133022965062	0.4752739121157399	 PODNL1 	 podocan-like 1 
TC0Y00007324.hg.1	-0.35185373228965405	3.9339476366204034	-4.436805798803364	2.9605551379999304e-4	0.04859133022965062	0.4743726217145996	 TSPY8 	 testis specific protein, Y-linked 8 
TC1600007962.hg.1	-0.5316051919545249	5.221942245232532	-4.435195401896222	2.971294024185901e-4	0.04859133022965062	0.4711163019732858	 MT1A 	 metallothionein 1A 
TC1900008498.hg.1	0.5454312389506575	6.559642313474963	4.434294109716265	2.9773214366455236e-4	0.04859133022965062	0.4692937621265747	 NUCB1 	 nucleobindin 1 
TC1500010042.hg.1	-0.4688418172942517	5.348231454384383	-4.431664343803276	2.994978767980666e-4	0.04859133022965062	0.4639757075283333	 CYP1A1 	 cytochrome P450, family 1, subfamily A, polypeptide 1 
TC0200007994.hg.1	-0.28573629896067954	5.754981523729183	-4.420992803188191	3.067724523452015e-4	0.04859133022965062	0.44239063549396995	 MPHOSPH10 	 M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) 
TSUnmapped00000012.hg.1	0.299271854095954	4.558704978615954	4.411098495255827	3.136766250855145e-4	0.04859133022965062	0.42237127906416383	 LRP6 	 LDL receptor related protein 6 
TC0600007792.hg.1	0.3625887203245169	5.366547126647059	4.407671574374221	3.161043262534181e-4	0.04859133022965062	0.4154361095783168	 PPARD 	 peroxisome proliferator-activated receptor delta 
TC0900007667.hg.1	0.3694161724787885	5.846907922040621	4.40746380953842	3.162521198344246e-4	0.04859133022965062	0.4150156260909492	 PSAT1 	 phosphoserine aminotransferase 1 
TC0300013963.hg.1	-0.3198992797472674	4.145327794966836	-4.407057587527811	3.1654128764893515e-4	0.04859133022965062	0.41419348874061246	 ANO10 	 anoctamin 10 
TC0500008008.hg.1	0.5074776248102231	6.451732634572005	4.402283082458405	3.19960084939522e-4	0.04859133022965062	0.4045297950495419	 COX7C 	 cytochrome c oxidase subunit VIIc 
TC1900007146.hg.1	-0.3697118972890529	4.831893979175163	-4.4006137852747935	3.2116416799631627e-4	0.04859133022965062	0.40115077782191744	 NANOS3 	 nanos homolog 3 (Drosophila) 
TC0M00006440.hg.1	-0.4534660878524511	7.192507363826925	-4.400007698453004	3.2160247679495886e-4	0.04859133022965062	0.3999238858222709	 ND3 	 NADH dehydrogenase, subunit 3 (complex I) 
TC0800007697.hg.1	0.2687546073734782	4.893457237525843	4.397865632862679	3.2315641803523637e-4	0.04859133022965062	0.3955875588534239	 CHCHD7 	 coiled-coil-helix-coiled-coil-helix domain containing 7 
TC0600008262.hg.1	0.34118022000202014	5.046013291737595	4.395087476646751	3.251831051377355e-4	0.04859133022965062	0.3899631405555537	 TMEM14A 	 transmembrane protein 14A 
TC0100006920.hg.1	-0.3198331375386611	4.152659372652375	-4.389786986905038	3.2908552929377787e-4	0.04859133022965062	0.3792309431447354	 PRAMEF9 	 PRAME family member 9 
TC1200012819.hg.1	0.3815731165474476	5.616471072570653	4.389047268066502	3.296338861073733e-4	0.04859133022965062	0.3777330605479472	 TMBIM4 	 transmembrane BAX inhibitor motif containing 4 
TC2200009235.hg.1	0.5020197784132161	6.6499162538806464	4.38598021093047	3.3191736927703396e-4	0.04859133022965062	0.3715221246152538	 SNRPD3 	 small nuclear ribonucleoprotein D3 polypeptide 
TC0500009020.hg.1	0.34206846555433174	4.205184558565727	4.3823286299127435	3.346568785797889e-4	0.04859133022965062	0.36412677974707197	 STK32A 	 serine
TC2000007005.hg.1	-0.41062549343612387	4.504273435363794	-4.381507187681709	3.3527628407889004e-4	0.04859133022965062	0.3624630509018738	 CST7 	 cystatin F (leukocystatin) 
TC1500007180.hg.1	0.259869286109874	5.005853441803025	4.379523358398953	3.367769603118489e-4	0.04859133022965062	0.3584448900212589	 GALK2 	 galactokinase 2 
TC1200007701.hg.1	0.32427860423349464	4.846307137309685	4.37727064325839	3.38489260073882e-4	0.04859133022965062	0.35388183557082353	 ZNF740 	 zinc finger protein 740 
TC0400011018.hg.1	-0.5661399069297827	5.508291613361591	-4.370313885834221	3.438328028673714e-4	0.04859133022965062	0.33978852284423056	 CXCL2 	 chemokine (C-X-C motif) ligand 2 
TC1900011160.hg.1	-0.38291848523689265	4.716343718727284	-4.369804563742524	3.442273464520875e-4	0.04859133022965062	0.33875660639231153	 TSKS 	 testis-specific serine kinase substrate 
TC0X00009549.hg.1	0.5568417505543292	6.008385002023552	4.368081439970283	3.4556554615910437e-4	0.04859133022965062	0.33526534709395595	 NDUFB11 	 NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa 
TC1700011984.hg.1	-0.4166483939443859	4.696290202804893	-4.367104932503758	3.46326243908735e-4	0.04859133022965062	0.3332867488433404	 NPTX1 	 neuronal pentraxin I 
TC1600010517.hg.1	-0.4641807741427054	4.792116354780407	-4.366931306625767	3.464616750491903e-4	0.04859133022965062	0.3329349426427406	 LOC729159 	 UPF0607 protein ENSP00000381418-like 
TC1000011520.hg.1	-0.2817552157848582	4.457432574426432	-4.363876102338693	3.4885355112984943e-4	0.04859133022965062	0.32674411325406716	 OPALIN 	 oligodendrocytic myelin paranodal and inner loop protein 
TC0300013513.hg.1	0.274101424038673	4.663937439334646	4.363052326112315	3.495013216832734e-4	0.04859133022965062	0.32507478689189373	 P3H2 	 prolyl 3-hydroxylase 2 
